packetDelay:vector DNP3NetworkTopology.distAuto (#0 - HeavyTraffic-0-20260310-05:38:12-33244),
26.293207692308,1.293207692308000028
26.327082692308,1.327082692307999682
26.360957692308,1.360957692307999782
26.394832692308,1.39483269230799988
26.428707692308,1.428707692307999981
26.462582692308,1.462582692308000082
26.496457692308,1.496457692307999737
26.530332692308,1.530332692307999835
26.564207692308,1.564207692307999937
26.598082692308,1.598082692308000032
26.631957692308,1.631957692307999691
26.665832692308,1.665832692307999788
26.699707692308,1.69970769230799989
26.733582692308,1.733582692307999987
26.767457692308,1.767457692308000087
26.899207692308,0.899207692307999903
26.933082692308,0.933082692308000001
26.966957692308,0.966957692307999878
27.107582692308,0.107582692307999993
27.141457692308,0.141457692307999982
27.175332692308,0.17533269230799997
27.209207692308,0.209207692307999958
27.243082692308,0.243082692308000002
27.276957692308,0.276957692307999935
27.310832692308,0.310832692307999923
27.344707692308,0.344707692308000022
27.378582692308,0.378582692308000011
27.412457692308,0.412457692308
27.446332692308,0.446332692307999988
27.480207692308,0.480207692307999975
27.514082692308,0.514082692307999964
27.547957692308,0.547957692307999841
27.581832692308,0.581832692307999941
27.615707692308,0.61570769230800004
27.649582692308,0.649582692307999917
27.683457692308,0.683457692308000018
27.717332692308,0.717332692307999893
27.751207692308,0.751207692307999993
27.785082692308,0.78508269230799987
27.818957692308,0.81895769230799997
27.852832692308,0.852832692307999848
27.886707692308,0.886707692307999945
27.920582692308,0.920582692308000045
27.954457692308,0.954457692307999923
27.988332692308,0.988332692308000021
28.123707692308,2.12370769230799982
28.157582692308,2.157582692307999916
28.191457692308,2.191457692308000018
28.225332692308,2.225332692308000116
28.259207692308,2.259207692307999327
28.293082692308,2.293082692307999426
28.326957692308,2.326957692307999525
28.360832692308,2.360832692307999627
28.394707692308,2.394707692307999725
28.428582692308,2.428582692307999827
28.462457692308,2.462457692307999925
28.496332692308,2.496332692308000022
28.530207692308,2.53020769230800012
28.564082692308,2.564082692307999335
28.597957692308,2.597957692307999437
28.631832692308,2.631832692307999532
28.665707692308,2.665707692307999632
28.699582692308,2.699582692307999727
28.733457692308,2.733457692307999827
28.767332692308,2.767332692307999925
28.801207692308,2.801207692308000027
28.835082692308,2.835082692308000132
28.868957692308,2.86895769230799934
28.902832692308,0.902832692307999891
28.936707692308,0.93670769230799999
28.970582692308,0.970582692307999867
29.004457692308,1.004457692307999746
29.038332692308,1.038332692307999844
29.072207692308,1.072207692307999943
29.106082692308,1.106082692308000044
29.139957692308,1.139957692307999697
29.173832692308,1.173832692307999797
29.207707692308,1.207707692307999896
29.241582692308,1.241582692307999996
29.275457692308,1.275457692308000097
29.309332692308,1.309332692307999751
29.343207692308,1.34320769230799985
29.377082692308,1.37708269230799995
29.410957692308,1.410957692308000048
29.444832692308,1.444832692307999706
29.478707692308,1.478707692307999801
29.512582692308,1.512582692307999902
29.546457692308,1.546457692308000001
29.580332692308,1.5803326923080001
29.614207692308,1.614207692307999757
29.648082692308,1.648082692307999856
29.681957692308,1.681957692307999957
29.813707692308,0.813707692307999993
29.847582692308,0.84758269230799987
29.881457692308,0.88145769230799997
29.915332692308,0.915332692307999848
29.949207692308,0.949207692307999945
29.983082692308,0.983082692308000045
30.107582692308,2.107582692308000097
30.141457692308,2.141457692308000196
30.175332692308,0.17533269230799997
30.209207692308,0.209207692307999958
30.243082692308,0.243082692308000002
30.276957692308,0.276957692307999935
30.310832692308,0.310832692307999923
30.344707692308,0.344707692308000022
30.378582692308,0.378582692308000011
30.412457692308,0.412457692308
30.446332692308,0.446332692307999988
30.480207692308,0.480207692307999975
30.514082692308,0.514082692307999964
30.547957692308,0.547957692307999841
30.581832692308,0.581832692307999941
30.615707692308,0.61570769230800004
30.649582692308,0.649582692307999917
30.683457692308,0.683457692308000018
30.717332692308,0.717332692307999893
